first_name,second_name,web_name,status,news,news_added,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,cost_change_start,cost_change_event,transfers_in_event,transfers_out_event,selected_by_percent,team,element_type,assists,birth_date,bonus,bps,can_select,can_transact,clean_sheets,clean_sheets_per_90,clearances_blocks_interceptions,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event_fall,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,defensive_contribution,defensive_contribution_per_90,direct_freekicks_order,direct_freekicks_text,dreamteam_count,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,recoveries,red_cards,region,removed,saves,saves_per_90,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,tackles,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_out,value_form,value_season,yellow_cards
Ármin,Pécsi,Pécsi,a,,,,,40,0,0,269,690,0.1,12,1,0,2005-02-24,0,0,True,True,0,0.0,0,586268,,,0,0,0.0,369,46,0,0.0,,,0,1.5,2.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,383,63,0,0.0,0,False,0.0,390,64,368,False,0.0,372,64,0,684,80,p586268,0,0,,0,,586268.jpg,0.0,383,63,0,0,98.0,False,0,0.0,517,73,False,,0,0.0,0,14,2025-06-07,0.0,310,45,0,269,690,0.0,0.0,0
Freddie,Woodman,Woodman,a,,,,,40,0,0,308,786,0.1,12,1,0,1997-03-04,0,0,True,True,0,0.0,0,155503,,,0,0,0.0,287,17,0,0.0,,,0,1.5,2.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,301,34,0,0.0,0,False,0.0,309,35,369,False,0.0,291,35,0,590,51,p155503,0,0,,0,,155503.jpg,0.0,301,34,0,0,241.0,False,0,0.0,499,72,False,,0,0.0,0,14,2025-07-01,0.0,222,16,0,308,786,0.0,0.0,0
Jeremie,Frimpong,Frimpong,i,Hamstring injury - Expected back 14 Sep,2025-08-21T13:57:30.994073Z,0.0,,60,0,0,54403,892387,22.3,12,2,0,2000-12-10,0,8,True,True,0,0.0,3,216094,,,0,0,1.3,187,60,4,6.1,,,0,0.0,5.0,1,0.01,0.02,0.02,0.04,0.01,0.81,1.24,0.02,1.0,262,86,0,0.0,0,False,0.9,240,86,370,False,5.4,197,83,59,94,4,p216094,0,0,,0,,216094.jpg,1.0,262,86,1,0,152.0,False,0,0.0,15,4,False,,1,1.53,1,14,2025-06-01,2.0,184,54,1,54403,892387,0.2,0.2,0
Milos,Kerkez,Kerkez,a,,,,,60,0,0,23644,99550,6.1,12,2,0,2003-11-07,0,5,True,True,0,0.0,5,544877,,,0,0,1.3,188,61,6,9.15,,,0,4.5,5.0,0,0.01,0.02,0.01,0.02,0.00,0.81,1.24,0.0,0.0,677,230,0,0.0,0,False,1.0,238,85,371,False,8.4,173,77,59,107,8,p544877,0,0,,0,,544877.jpg,0.0,677,230,5,0,98.0,False,0,0.0,66,24,False,,1,1.53,1,14,2025-06-26,0.0,677,231,0,23644,99550,0.0,0.0,1
Andrew,Robertson,Robertson,a,,,,,60,0,0,2313,20510,1.3,12,2,0,1994-03-11,0,-3,True,True,0,0.0,2,122798,4.0,,0,0,4.1,134,39,2,6.0,,,0,4.5,5.0,0,0.04,0.12,0.04,0.12,0.00,0.89,2.67,0.0,0.0,670,229,2,6.0,0,False,1.2,229,82,372,False,5.4,196,82,30,84,2,p122798,0,0,,0,,122798.jpg,0.0,670,229,0,0,243.0,False,0,0.0,170,66,False,,0,0.0,0,14,2017-07-21,2.0,183,53,0,2313,20510,0.0,0.0,0
Virgil,van Dijk,Virgil,a,,,,,60,0,0,113044,127864,24.0,12,2,0,1991-07-08,0,11,True,True,0,0.0,20,97032,,,0,0,0.9,210,73,21,21.0,3.0,,0,4.5,5.0,3,0.01,0.01,0.19,0.19,0.18,1.70,1.7,0.18,3.0,110,43,2,2.0,0,False,7.5,24,4,373,False,49.4,8,2,90,82,1,p97032,0,0,,0,,97032.jpg,3.0,110,43,4,0,152.0,False,0,0.0,13,2,False,,1,1.0,1,14,2018-01-01,25.0,31,4,3,113044,127864,0.5,0.5,0
Ibrahima,Konaté,Konaté,a,,,,,55,0,0,16237,36367,2.9,12,2,0,1999-05-25,0,6,True,True,0,0.0,7,204716,,,0,0,0.6,228,79,7,7.0,,,0,3.8,4.3,1,0.00,0.0,0.00,0.0,0.00,1.70,1.7,0.0,1.0,242,83,2,2.0,0,False,2.2,162,56,374,False,21.4,69,24,90,143,16,p204716,0,0,,0,,204716.jpg,1.0,242,83,5,0,73.0,False,0,0.0,100,37,False,,1,1.0,0,14,2021-07-01,0.0,625,217,1,16237,36367,0.2,0.2,0
Conor,Bradley,Bradley,d,Muscle injury - 50% chance of playing,2025-08-10T23:00:06.506922Z,50.0,50.0,50,0,0,574,3685,0.1,12,2,0,2003-07-09,0,0,True,True,0,0.0,0,492777,,,0,0,0.0,597,219,0,0.0,,,0,1.6,1.8,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,601,216,0,0.0,0,False,0.0,603,220,375,False,0.0,592,221,0,328,58,p492777,0,0,,0,,492777.jpg,0.0,601,216,0,0,242.0,False,0,0.0,485,185,False,,0,0.0,0,14,2023-09-25,0.0,576,210,0,574,3685,0.0,0.0,0
Joe,Gomez,Gomez,a,,2025-08-10T23:00:06.519894Z,100.0,75.0,50,0,0,1233,1084,0.1,12,2,0,1997-05-23,0,-1,True,True,0,0.0,1,171287,,,0,0,0.4,241,86,1,5.0,,,0,3.1,2.7,1,0.00,0.0,0.00,0.0,0.00,0.21,1.05,0.0,1.0,223,79,1,5.0,0,False,0.3,276,95,376,False,2.4,238,92,18,244,36,p171287,0,0,,0,,171287.jpg,1.0,223,79,1,0,241.0,False,0,0.0,481,184,False,,0,0.0,0,14,2015-06-20,0.0,521,197,1,1233,1084,0.2,0.2,0
Konstantinos,Tsimikas,Tsimikas,a,,,,,50,0,0,433,2401,0.1,12,2,0,1996-05-12,0,0,True,True,0,0.0,0,214285,3.0,,0,0,0.0,565,211,0,0.0,,,0,3.1,3.6,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,570,206,0,0.0,0,False,0.0,574,212,377,False,0.0,558,211,0,269,40,p214285,0,0,,0,,214285.jpg,0.0,570,206,0,0,83.0,False,0,0.0,474,182,False,,0,0.0,0,14,2020-08-10,0.0,536,199,0,433,2401,0.0,0.0,0
Amara,Nallo,Nallo,a,,,,,40,0,0,173,1297,0.1,12,2,0,2006-11-18,0,0,True,True,0,0.0,0,611926,,,0,0,0.0,379,163,0,0.0,,,0,1.5,2.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,393,153,0,0.0,0,False,0.0,400,165,378,False,0.0,382,163,0,694,227,p611926,0,0,,0,,611926.jpg,0.0,393,153,0,0,241.0,False,0,0.0,489,187,False,,0,0.0,0,14,2024-02-27,0.0,320,132,0,173,1297,0.0,0.0,0
Rhys,Williams,R.Williams,a,,,,,40,0,0,472,2121,0.2,12,2,0,2001-02-03,0,0,True,True,0,0.0,0,219937,,,0,0,0.0,297,108,0,0.0,,,0,1.5,2.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,311,98,0,0.0,0,False,0.0,319,111,379,False,0.0,301,109,0,602,162,p219937,0,0,,0,,219937.jpg,0.0,311,98,0,0,241.0,False,0,0.0,414,159,False,,0,0.0,0,14,2020-09-23,0.0,234,73,0,472,2121,0.0,0.0,0
Calvin,Ramsay,Ramsay,a,,,,,40,0,0,529,2141,0.2,12,2,0,2003-07-31,0,0,True,True,0,0.0,0,489580,,,0,0,0.0,334,128,0,0.0,,,0,1.5,2.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,348,118,0,0.0,0,False,0.0,355,130,380,False,0.0,337,128,0,645,188,p489580,0,0,,0,,489580.jpg,0.0,348,118,0,0,243.0,False,0,0.0,401,151,False,,0,0.0,0,14,2022-06-19,0.0,274,96,0,529,2141,0.0,0.0,0
Mohamed,Salah,M.Salah,a,,,,,145,0,0,136005,127666,53.6,12,3,0,1992-06-15,1,36,True,True,0,0.0,1,118748,,,0,0,33.8,16,14,10,10.0,4.0,,0,4.5,5.0,8,0.11,0.11,0.37,0.37,0.26,1.70,1.7,0.26,8.0,33,8,2,2.0,1,False,13.4,4,2,381,False,49.0,10,3,90,1,1,p118748,0,0,1.0,0,,118748.jpg,8.0,33,8,9,0,63.0,False,0,0.0,2,2,False,,1,1.0,0,14,2017-07-01,51.0,5,1,8,136005,127666,0.6,0.6,0
Florian,Wirtz,Wirtz,a,,,,,85,0,0,42455,506695,28.1,12,3,0,2003-05-03,0,14,True,True,0,0.0,1,494595,1.0,,0,0,45.0,9,8,9,10.0,,,0,3.2,3.7,2,0.28,0.31,0.42,0.47,0.14,1.70,1.89,0.16,2.0,186,98,2,2.22,0,False,6.9,30,19,382,False,12.0,136,49,81,11,6,p494595,0,0,,0,,494595.jpg,2.0,186,98,6,0,80.0,False,0,0.0,7,4,False,,1,1.11,2,14,2025-06-20,12.0,70,41,2,42455,506695,0.2,0.2,0
Luis,Díaz Marulanda,Luis Díaz,u,Has joined Bayern Munch permanently.,2025-07-30T14:05:01.491481Z,0.0,0.0,80,0,0,0,4270,0.1,12,3,0,1997-01-13,0,0,False,True,0,0.0,0,244731,,,0,0,0.0,696,310,0,0.0,,,0,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,695,310,0,0.0,0,False,0.0,696,310,383,False,0.0,695,309,0,15,10,p244731,0,0,,0,,244731.jpg,0.0,695,310,0,0,48.0,False,0,0.0,522,187,False,,0,0.0,0,14,2022-01-30,0.0,696,310,0,0,4270,0.0,0.0,0
Cody,Gakpo,Gakpo,a,,,,,75,0,0,147536,72598,8.4,12,3,0,1999-05-07,0,34,True,True,0,0.0,1,243298,,,0,0,39.6,14,12,8,8.0,,,0,3.0,3.5,7,0.44,0.44,0.64,0.64,0.20,1.70,1.7,0.2,7.0,38,9,2,2.0,1,False,13.4,3,1,384,False,48.2,11,4,90,26,16,p243298,0,0,2.0,0,,243298.jpg,7.0,38,9,6,0,152.0,False,0,0.0,51,17,False,,1,1.0,1,14,2023-01-01,46.0,8,4,7,147536,72598,0.9,0.9,0
Federico,Chiesa,Chiesa,a,,,,,65,0,0,8119,2319,0.3,12,3,0,1997-10-25,0,29,True,True,0,0.0,0,223541,,,0,0,0.3,254,137,1,11.25,,,0,2.7,3.2,6,0.00,0.0,0.16,1.8,0.16,0.00,0.0,1.8,6.0,66,17,0,0.0,1,False,5.3,49,32,385,False,35.2,20,9,8,54,36,p223541,0,0,,0,,223541.jpg,6.0,66,17,0,0,106.0,False,0,0.0,291,92,False,,0,0.0,1,14,2024-08-29,17.0,59,35,6,8119,2319,0.9,0.9,0
Alexis,Mac Allister,Mac Allister,a,,,,,65,0,0,19903,19179,2.0,12,3,1,1998-12-24,0,27,True,True,0,0.0,1,243016,2.0,,0,0,15.2,68,47,6,7.61,5.0,,0,2.7,3.2,5,0.02,0.03,0.05,0.07,0.03,1.49,1.89,0.04,5.0,76,23,1,1.27,0,False,5.4,46,29,386,False,27.4,44,16,71,56,38,p243016,0,0,3.0,0,,243016.jpg,5.0,76,23,2,0,10.0,False,0,0.0,127,39,False,,1,1.27,3,14,2023-06-14,11.0,74,44,5,19903,19179,0.8,0.8,0
Dominik,Szoboszlai,Szoboszlai,a,,,,,65,0,0,7449,31679,1.9,12,3,0,2000-10-25,0,17,True,True,0,0.0,2,424876,5.0,,0,0,29.8,21,17,11,11.0,2.0,,0,2.7,3.2,2,0.09,0.09,0.19,0.19,0.10,1.70,1.7,0.1,2.0,179,93,2,2.0,0,False,6.8,31,20,387,False,14.0,115,39,90,59,40,p424876,0,0,,0,,424876.jpg,2.0,179,93,5,0,98.0,False,0,0.0,133,40,False,,1,1.0,4,14,2023-07-02,24.0,34,17,2,7449,31679,0.3,0.3,0
Curtis,Jones,C.Jones,a,,,,,55,0,0,421,2451,0.1,12,3,0,2001-01-30,0,4,True,True,0,0.0,0,206915,,,0,0,10.9,101,66,1,5.0,,,0,2.5,3.0,1,0.04,0.2,0.04,0.2,0.00,0.21,1.05,0.0,1.0,243,122,1,5.0,0,False,1.4,214,99,388,False,3.2,228,103,18,145,93,p206915,0,0,,0,,206915.jpg,1.0,243,122,1,0,241.0,False,0,0.0,486,164,False,,0,0.0,0,14,2018-04-06,0.0,627,267,1,421,2451,0.2,0.2,0
Harvey,Elliott,Elliott,a,,,,,54,-1,-1,526,3602,0.1,12,3,0,2003-04-04,0,0,True,True,0,0.0,0,444884,,,1,1,0.0,626,269,0,0.0,,,0,2.5,3.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,629,269,0,0.0,0,False,0.0,631,268,389,False,0.0,621,264,0,215,137,p444884,0,0,,0,,444884.jpg,0.0,629,269,0,0,241.0,False,0,0.0,435,143,False,,0,0.0,0,14,2019-07-28,0.0,606,256,0,526,3602,0.0,0.0,0
Ryan,Gravenberch,Gravenberch,a,,2025-07-21T10:00:04.921035Z,100.0,0.0,55,0,0,4029,2272,0.2,12,3,0,2002-05-16,0,0,True,True,0,0.0,0,441266,,,0,0,0.0,653,282,0,0.0,,,0,2.5,0.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,651,282,0,0.0,0,False,0.0,655,282,390,False,0.0,645,278,0,172,108,p441266,0,0,,0,,441266.jpg,0.0,651,282,0,0,152.0,False,0,0.0,369,124,False,,0,0.0,0,14,2023-09-01,0.0,642,275,0,4029,2272,0.0,0.0,0
Endo,Wataru,Endo,a,,,,,50,0,0,1599,1526,0.1,12,3,1,1993-02-09,0,15,True,True,0,0.0,1,158983,,,0,0,10.7,104,68,3,9.0,,,0,2.0,2.5,4,0.00,0.0,0.00,0.0,0.00,0.89,2.67,0.0,4.0,83,28,2,6.0,0,False,3.5,101,55,392,False,24.6,55,21,30,239,152,p158983,0,0,,0,,158983.jpg,4.0,83,28,0,0,108.0,False,0,0.0,462,154,False,,0,0.0,2,14,2023-08-18,0.0,518,201,4,1599,1526,0.8,0.8,0
Stefan,Bajčetić Maquieira,Bajcetic,a,,,,,45,0,0,300,790,0.0,12,3,0,2004-10-22,0,0,True,True,0,0.0,0,535928,,,0,0,0.0,486,182,0,0.0,,,0,1.5,2.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,497,184,0,0.0,0,False,0.0,497,180,393,False,0.0,480,171,0,509,273,p535928,0,0,,0,,535928.jpg,0.0,497,184,0,0,200.0,False,0,0.0,574,225,False,,0,0.0,0,14,2022-07-11,0.0,443,154,0,300,790,0.0,0.0,0
James,McConnell,McConnell,a,,,,,45,0,0,132,472,0.0,12,3,0,,0,0,True,True,0,0.0,0,491501,,,0,0,0.0,460,167,0,0.0,,,0,1.5,2.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,469,169,0,0.0,0,False,0.0,472,165,394,False,0.0,455,156,0,478,257,p491501,0,0,,0,,491501.jpg,0.0,469,169,0,0,,False,0,0.0,618,260,False,,0,0.0,0,14,,0.0,415,139,0,132,472,0.0,0.0,0
Tyler,Morton,Morton,u,Has joined Lyon permanently.,2025-08-11T01:13:11.403187Z,0.0,0.0,45,0,0,0,145,0.0,12,3,0,2002-10-31,0,0,False,True,0,0.0,0,440148,,,0,0,0.0,432,150,0,0.0,,,0,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,445,153,0,0.0,0,False,0.0,448,149,395,False,0.0,431,140,0,442,240,p440148,0,0,,0,,440148.jpg,0.0,445,153,0,0,241.0,False,0,0.0,686,303,False,,0,0.0,0,14,2021-07-22,0.0,386,123,0,0,145,0.0,0.0,0
Trey,Nyoni,Nyoni,a,,,,,45,0,0,486,1563,0.1,12,3,0,2007-06-30,0,0,True,True,0,0.0,0,591386,,,0,0,0.0,524,206,0,0.0,,,0,1.5,2.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,534,208,0,0.0,0,False,0.0,535,204,396,False,0.0,518,195,0,550,299,p591386,0,0,,0,,591386.jpg,0.0,534,208,0,0,241.0,False,0,0.0,524,188,False,,0,0.0,0,14,2023-11-11,0.0,482,178,0,486,1563,0.0,0.0,0
Darwin,Núñez Ribeiro,Darwin,u,Has joined Al-Hilal permanently.,2025-08-11T11:06:59.061616Z,0.0,0.0,65,0,0,0,10213,0.1,12,4,0,1999-06-24,0,0,False,True,0,0.0,0,447203,,,0,0,0.0,685,72,0,0.0,,,0,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,683,72,0,0.0,0,False,0.0,685,72,397,False,0.0,680,69,0,62,20,p447203,0,0,,0,,447203.jpg,0.0,683,72,0,0,230.0,False,0,0.0,457,65,False,,0,0.0,0,14,2022-06-14,0.0,685,72,0,0,10213,0.0,0.0,0
Jayden,Danns,Danns,a,,,,,45,0,0,864,2367,0.1,12,4,0,,0,0,True,True,0,0.0,0,500058,,,0,0,0.0,471,34,0,0.0,,,0,1.5,2.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,480,38,0,0.0,0,False,0.0,482,36,398,False,0.0,465,29,0,491,60,p500058,0,0,,0,,500058.jpg,0.0,480,38,0,0,,False,0,0.0,436,62,False,,0,0.0,0,14,,0.0,427,36,0,864,2367,0.0,0.0,0
Hugo,Ekitiké,Ekitiké,a,,,,,86,1,1,571431,81032,21.7,12,4,1,2002-06-20,2,37,True,True,0,0.0,1,510663,,,-1,-1,24.4,35,1,1,1.27,,,0,3.2,3.7,11,0.02,0.03,1.16,1.48,1.14,1.49,1.89,1.45,11.0,8,4,1,1.27,1,False,11.4,10,4,661,False,52.8,6,4,71,9,5,p510663,0,0,,0,,510663.jpg,11.0,8,4,0,0,73.0,False,0,0.0,19,5,False,,1,1.27,0,14,2025-07-23,37.0,12,6,11,571431,81032,1.3,1.3,0
Rio,Ngumoha,Ngumoha,a,,,,,45,0,0,6342,2107,0.1,12,3,0,2008-08-29,0,0,True,True,0,0.0,0,611922,,,0,0,0.0,534,214,0,0.0,,,0,1.5,2.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,543,215,0,0.0,0,False,0.0,545,212,686,False,0.0,528,203,0,562,307,p611922,0,0,,0,,611922.jpg,0.0,543,215,0,0,241.0,False,0,0.0,471,158,False,,0,0.0,0,14,2024-12-17,0.0,493,186,0,6342,2107,0.0,0.0,0
Giovanni,Leoni,Leoni,a,,,,,50,0,0,325,104,0.0,12,2,0,2006-12-21,0,0,True,True,0,0.0,0,647681,,,0,0,0.0,618,222,0,0.0,,,0,3.1,3.6,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,622,219,0,0.0,0,False,0.0,624,223,692,False,0.0,614,224,0,360,62,p647681,0,0,,0,,647681.jpg,0.0,622,219,0,0,106.0,False,0,0.0,672,227,False,,0,0.0,0,14,2025-08-15,0.0,599,213,0,325,104,0.0,0.0,0
James,Trafford,Trafford,a,,,,,50,0,0,51999,23671,2.6,13,1,0,2002-10-10,0,31,True,True,1,1.0,2,432720,,,0,0,0.0,581,76,0,0.0,,,0,3.6,3.6,7,0.00,0.0,0.00,0.0,0.00,0.56,0.56,0.0,7.0,36,7,0,0.0,0,False,2.9,123,6,182,False,28.8,39,5,90,296,15,p432720,0,0,,0,,432720.jpg,7.0,36,7,10,0,241.0,False,3,3.0,106,15,False,,1,1.0,0,43,2025-07-29,0.0,553,76,7,51999,23671,1.4,1.4,0
Ederson,Santana de Moraes,Ederson M.,a,,,,,54,-1,-1,6483,69788,2.6,13,1,0,1993-08-17,0,0,True,True,0,0.0,0,121160,,,1,1,0.0,620,78,0,0.0,,,0,4.3,4.3,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,624,81,0,0.0,0,False,0.0,626,81,399,False,0.0,616,81,0,209,4,p121160,0,0,,0,,121160.jpg,0.0,624,81,0,0,30.0,False,0,0.0,107,16,False,,0,0.0,0,43,2017-07-01,0.0,601,78,0,6483,69788,0.0,0.0,0
Stefan,Ortega Moreno,Ortega Moreno,a,,,,,50,0,0,391,3983,0.2,13,1,0,1992-11-06,0,0,True,True,0,0.0,0,88248,,,0,0,0.0,544,69,0,0.0,,,0,3.6,3.6,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,552,77,0,0.0,0,False,0.0,555,77,400,False,0.0,539,77,0,227,7,p88248,0,0,,0,,88248.jpg,0.0,552,77,0,0,80.0,False,0,0.0,338,50,False,,0,0.0,0,43,2022-07-01,0.0,508,68,0,391,3983,0.0,0.0,0
Marcus,Bettinelli,Bettinelli,a,,,,,40,0,0,703,1525,0.2,13,1,0,1992-05-24,0,0,True,True,0,0.0,0,122074,,,0,0,0.0,285,15,0,0.0,,,0,1.5,1.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,299,32,0,0.0,0,False,0.0,307,33,401,False,0.0,289,33,0,588,49,p122074,0,0,,0,,122074.jpg,0.0,299,32,0,0,241.0,False,0,0.0,388,58,False,,0,0.0,0,43,2025-06-10,0.0,220,14,0,703,1525,0.0,0.0,0
Rayan,Aït-Nouri,Aït-Nouri,a,,,,,60,0,0,315949,90940,23.1,13,2,0,2001-06-06,1,33,True,True,1,1.0,9,448514,,,0,0,13.5,79,22,15,15.0,,,0,4.5,4.5,9,0.02,0.02,0.06,0.06,0.04,0.56,0.56,0.04,9.0,20,9,0,0.0,0,False,4.7,67,14,402,False,30.4,34,11,90,96,6,p448514,0,0,,0,,448514.jpg,9.0,20,9,3,0,3.0,False,0,0.0,14,3,False,,1,1.0,6,43,2025-06-09,3.0,148,39,9,315949,90940,1.5,1.5,0
Joško,Gvardiol,Gvardiol,i,Knock - Unknown return date,2025-08-15T14:00:07.606174Z,0.0,0.0,59,-1,-1,1269,432260,6.2,13,2,0,2002-01-23,0,0,True,True,0,0.0,0,477424,,,1,1,0.0,670,231,0,0.0,,,0,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,668,228,0,0.0,0,False,0.0,671,231,403,False,0.0,662,231,0,116,9,p477424,0,0,,0,,477424.jpg,0.0,668,228,0,0,97.0,False,0,0.0,65,23,False,,0,0.0,0,43,2023-08-05,0.0,665,229,0,1269,432260,0.0,0.0,0
Manuel,Akanji,Akanji,a,,,,,55,0,0,4276,17303,0.8,13,2,0,1995-07-19,0,0,True,True,0,0.0,0,211975,,,0,0,0.0,642,225,0,0.0,,,0,3.8,3.8,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,642,222,0,0.0,0,False,0.0,645,226,404,False,0.0,635,227,0,147,17,p211975,0,0,,0,,211975.jpg,0.0,642,222,0,0,207.0,False,0,0.0,203,75,False,,0,0.0,0,43,2022-09-01,0.0,629,218,0,4276,17303,0.0,0.0,0
Nathan,Aké,Aké,a,,,,,55,0,0,2719,11357,0.7,13,2,0,1995-02-18,0,0,True,True,0,0.0,0,126184,,,0,0,0.0,632,224,0,0.0,,,0,3.8,3.8,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,633,221,0,0.0,0,False,0.0,635,225,405,False,0.0,625,226,0,126,13,p126184,0,0,,0,,126184.jpg,0.0,633,221,0,0,152.0,False,0,0.0,220,81,False,,0,0.0,0,43,2020-08-05,0.0,614,216,0,2719,11357,0.0,0.0,0
Abdukodir,Khusanov,Khusanov,a,,,,,55,0,0,1776,6894,0.4,13,2,0,2004-02-29,0,7,True,True,0,0.0,0,578153,,,0,0,0.0,665,230,1,11.25,,,0,3.8,3.8,1,0.00,0.0,0.00,0.0,0.00,0.08,0.9,0.0,1.0,255,85,0,0.0,0,False,0.4,271,91,406,False,3.6,223,89,8,206,30,p578153,0,0,,0,,578153.jpg,1.0,255,85,0,0,231.0,False,0,0.0,281,104,False,,0,0.0,1,43,2025-01-20,0.0,660,228,1,1776,6894,0.2,0.2,0
Matheus,Nunes,Matheus N.,a,,,,,55,0,0,1706,8976,0.4,13,2,0,1998-08-27,0,5,True,True,0,0.0,3,465351,,,0,0,1.2,196,65,4,15.0,,,0,3.8,3.8,1,0.00,0.0,0.00,0.0,0.00,0.21,0.79,0.0,1.0,248,84,0,0.0,0,False,0.5,261,90,407,False,3.8,218,88,24,177,24,p465351,0,0,4.0,0,,465351.jpg,1.0,248,84,2,0,173.0,False,0,0.0,264,98,False,,0,0.0,1,43,2023-09-01,0.0,645,223,1,1706,8976,0.2,0.2,0
Rúben,dos Santos Gato Alves Dias,Rúben,a,,,,,55,0,0,42713,23567,3.7,13,2,0,1997-05-14,0,26,True,True,1,1.0,4,171314,,,0,0,1.7,174,53,4,4.0,,,0,3.8,3.8,6,0.08,0.08,0.08,0.08,0.00,0.56,0.56,0.0,6.0,56,30,0,0.0,0,False,2.5,145,49,408,False,21.6,67,22,90,133,14,p171314,0,0,,0,,171314.jpg,6.0,56,30,4,0,173.0,False,0,0.0,86,33,False,,1,1.0,0,43,2020-09-29,2.0,176,52,6,42713,23567,1.1,1.1,0
John,Stones,Stones,a,,,,,55,0,0,11874,4985,0.9,13,2,0,1994-05-28,0,28,True,True,1,1.11,2,97299,,,0,0,2.2,162,47,2,2.22,,,0,3.8,3.8,6,0.01,0.01,0.01,0.01,0.00,0.47,0.52,0.0,6.0,55,29,0,0.0,0,False,1.7,192,68,409,False,14.4,114,51,81,121,11,p97299,0,0,,0,,97299.jpg,6.0,55,29,4,0,241.0,False,0,0.0,191,73,False,,1,1.11,0,43,2016-08-09,0.0,611,215,6,11874,4985,1.1,1.1,0
Rico,Lewis,Lewis,a,,,,,50,0,0,192582,26535,3.4,13,2,1,2004-11-21,2,41,True,True,1,1.38,5,477064,,,0,0,13.1,82,23,6,8.31,,,1,3.1,3.1,11,0.59,0.82,0.59,0.82,0.00,0.35,0.48,0.0,11.0,7,3,0,0.0,0,False,5.0,56,12,410,True,29.2,38,13,65,318,55,p477064,0,0,,0,,477064.jpg,11.0,7,3,1,0,241.0,False,0,0.0,95,36,False,,1,1.38,1,43,2022-07-16,8.0,88,17,11,192582,26535,2.2,2.2,0
Nico,O'Reilly,O’Reilly,a,,,,,50,0,0,1092,3247,0.2,13,2,0,2005-03-21,0,-2,True,True,0,0.0,0,472769,,,0,0,5.0,125,36,0,0.0,,,0,3.1,3.1,0,0.01,0.04,0.01,0.04,0.00,0.21,0.79,0.0,0.0,595,214,0,0.0,0,False,0.5,260,89,411,False,0.0,585,218,24,316,54,p472769,0,0,,0,,472769.jpg,0.0,595,214,0,0,241.0,False,0,0.0,422,164,False,,0,0.0,0,43,2022-12-16,0.0,567,208,0,1092,3247,0.0,0.0,1
