id,element,player_id,code,team,team_code,team_name,team_short,element_type,position,first_name,second_name,web_name,status,news,news_added,now_cost,price_m,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,chance_of_playing_next_round,chance_of_playing_this_round,transfers_in,transfers_out,transfers_in_event,transfers_out_event,total_points,event_points,minutes,can_transact,can_select,dreamteam_count,ep_next,ep_this,form,in_dreamteam,photo,points_per_game,removed,special,squad_number,value_form,value_season,region,team_join_date,birth_date,has_temporary_code,opta_code,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
338,338,338,244042,10,54,Fulham,FUL,4,FWD,Rodrigo,Muniz Carvalho,Muniz,a,,,55,5.5,0,0,0,0,2.4,,,54803,23736,54803,23736,7,7,24,True,True,0,1.7,1.7,7.0,False,244042.jpg,7.0,False,False,,1.3,1.3,30.0,2021-08-20,2001-05-04,False,p244042,1,0,0,0,0,0,0,1,0,0,3,25,31.0,0.0,33.0,6.4,0,0,0,0,0,0.15,0.00,0.15,0.43,31,9,646,62,17,9,36,7,,,,,,,0.56,0.0,0.0,0.56,1.61,0.0,159,36,37,6,37,6,111,21,0.0,0.0,0.0
664,664,664,86873,10,54,Fulham,FUL,1,GKP,Benjamin,Lecomte,Lecomte,a,,,40,4.0,0,0,0,0,0.8,,,2006,3703,2006,3703,0,0,0,True,True,0,1.0,1.0,0.0,False,86873.jpg,0.0,False,False,,0.0,0.0,73.0,2025-07-26,1991-04-26,False,p86873,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,280,28,276,10,211,9,298,28,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,579,44,290,27,290,27,198,29,0.0,0.0,0.0
339,339,339,437495,11,2,Leeds,LEE,1,GKP,Illan,Meslier,Meslier,a,,,45,4.5,0,0,0,0,0.7,,,1668,9130,1668,9130,0,0,0,True,True,0,1.3,1.8,0.0,False,437495.jpg,0.0,False,False,,0.0,0.0,73.0,2020-07-27,2000-03-02,False,p437495,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,428,73,429,59,383,58,445,73,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,439,28,442,73,442,73,212,31,0.0,0.0,0.0
340,340,340,97846,11,2,Leeds,LEE,1,GKP,Alex,Cairns,Cairns,a,,,40,4.0,0,0,0,0,0.2,,,709,1115,709,1115,0,0,0,True,True,0,0.0,0.5,0.0,False,97846.jpg,0.0,False,False,,0.0,0.0,241.0,2024-07-08,1993-01-04,False,p97846,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,282,29,278,11,213,10,300,29,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,581,45,292,28,292,28,361,53,0.0,0.0,0.0
341,341,341,59735,11,2,Leeds,LEE,1,GKP,Karl,Darlow,Darlow,a,,,40,4.0,0,0,0,0,3.0,,,6606,15777,6606,15777,0,0,0,True,True,0,0.0,0.5,0.0,False,59735.jpg,0.0,False,False,,0.0,0.0,244.0,2023-07-29,1990-10-08,False,p59735,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,275,23,270,4,205,3,293,23,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,573,38,285,22,285,22,98,14,0.0,0.0,0.0
342,342,342,226182,11,2,Leeds,LEE,2,DEF,Jayden,Bogle,Bogle,a,,2025-08-10T23:00:06.436528Z,45,4.5,0,0,0,0,0.2,100.0,75.0,898,1698,898,1698,6,6,90,True,True,0,0.9,1.1,6.0,False,226182.jpg,6.0,False,False,,1.3,1.3,241.0,2024-07-20,2000-07-27,False,p226182,0,0,1,0,0,0,0,0,0,0,0,20,13.4,1.2,2.0,1.7,3,3,2,5,1,0.01,0.01,0.02,0.55,124,56,193,62,155,46,188,66,,,,,,,0.01,0.0,0.01,0.02,0.55,0.0,419,104,44,21,44,21,371,133,1.0,1.0,5.0
343,343,343,222694,11,2,Leeds,LEE,2,DEF,Pascal,Struijk,Struijk,a,,,45,4.5,0,0,0,0,0.4,,,4195,3193,4195,3193,8,8,90,True,True,0,0.9,1.4,8.0,False,222694.jpg,8.0,False,False,,1.8,1.8,152.0,2018-04-12,1999-08-11,False,p222694,0,0,1,0,0,0,0,0,0,0,2,29,23.2,11.4,9.0,4.4,8,5,0,8,1,0.13,0.01,0.14,0.55,61,19,93,27,80,13,74,18,,,,,3.0,,0.13,0.0,0.01,0.14,0.55,0.0,417,102,24,12,24,12,277,102,1.0,1.0,8.0
344,344,344,434752,11,2,Leeds,LEE,2,DEF,Jaka,Bijol,Bijol,a,,2025-07-21T10:00:04.901206Z,40,4.0,0,0,0,0,0.2,100.0,0.0,1675,1044,1675,1044,0,0,0,True,True,0,0.0,0.0,0.0,False,434752.jpg,0.0,False,False,,0.0,0.0,195.0,2025-06-23,1999-02-05,False,p434752,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,312,116,308,115,246,81,330,118,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,615,171,322,105,322,105,390,146,0.0,0.0,0.0
345,345,345,437738,11,2,Leeds,LEE,2,DEF,Sebastiaan,Bornauw,Bornauw,a,,2025-08-10T23:00:06.493026Z,40,4.0,0,0,0,0,0.1,100.0,75.0,89,875,89,875,0,0,0,True,True,0,0.0,0.4,0.0,False,437738.jpg,0.0,False,False,,0.0,0.0,21.0,2025-07-01,1999-03-22,False,p437738,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,314,118,310,117,248,83,332,120,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,617,173,324,107,324,107,559,200,0.0,0.0,0.0
346,346,346,113564,11,2,Leeds,LEE,2,DEF,Sam,Byram,Byram,a,,,40,4.0,0,0,0,0,0.2,,,565,2267,565,2267,0,0,0,True,True,0,0.0,0.5,0.0,False,113564.jpg,0.0,False,False,,0.0,0.0,241.0,2023-08-05,1993-09-16,False,p113564,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,287,102,283,101,218,64,305,104,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,586,153,297,91,297,91,341,123,0.0,0.0,0.0
347,347,347,243526,11,2,Leeds,LEE,2,DEF,Gabriel,Gudmundsson,Gudmundsson,a,,,40,4.0,0,0,0,0,3.5,,,74607,22019,74607,22019,9,9,90,True,True,0,0.0,0.5,9.0,False,243526.jpg,9.0,False,False,,2.2,2.2,206.0,2025-07-08,1999-04-29,False,p243526,0,0,1,0,0,0,0,0,0,0,3,35,30.4,33.6,17.0,8.1,7,6,1,8,1,0.17,0.14,0.31,0.55,33,10,17,3,54,7,20,2,,,,,,,0.17,0.0,0.14,0.31,0.55,0.0,611,168,13,4,13,4,93,35,1.0,1.0,8.0
348,348,348,214225,11,2,Leeds,LEE,2,DEF,Joe,Rodon,Rodon,a,,,40,4.0,0,0,0,0,2.3,,,17443,11895,17443,11895,7,7,90,True,True,0,0.0,0.5,7.0,False,214225.jpg,7.0,False,False,,1.8,1.8,244.0,2024-07-02,1997-10-22,False,p214225,0,0,1,0,0,0,0,0,0,0,1,26,14.4,0.6,0.0,1.5,7,2,0,7,1,0.00,0.00,0.00,0.55,111,50,224,76,232,72,201,73,,,,,,,0.0,0.0,0.0,0.0,0.55,0.0,600,161,34,16,34,16,117,44,1.0,1.0,7.0
349,349,349,492368,11,2,Leeds,LEE,2,DEF,Isaac,Schmidt,Schmidt,a,,,40,4.0,0,0,0,0,0.2,,,389,1765,389,1765,0,0,0,True,True,0,0.0,0.5,0.0,False,492368.jpg,0.0,False,False,,0.0,0.0,207.0,2024-08-30,1999-12-07,False,p492368,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,340,130,337,130,277,98,358,132,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,648,190,351,120,351,120,382,140,0.0,0.0,0.0
350,350,350,427637,11,2,Leeds,LEE,3,MID,Brenden,Aaronson,Aaronson,a,,,55,5.5,0,0,0,0,0.1,,,351,1235,351,1235,1,1,23,True,True,0,1.0,1.5,1.0,False,427637.jpg,1.0,False,False,,0.2,0.2,229.0,2022-07-01,2000-10-22,False,p427637,0,0,0,0,0,0,0,0,0,0,0,10,9.2,24.9,6.0,4.0,0,0,2,2,0,0.00,0.21,0.21,0.47,167,60,33,26,113,63,85,46,,,2.0,,,,0.0,0.0,0.82,0.82,1.84,0.0,161,102,246,125,246,125,541,203,0.0,0.0,7.83
351,351,351,492859,11,2,Leeds,LEE,3,MID,Wilfried,Gnonto,Gnonto,a,,,55,5.5,0,0,0,0,0.3,,,1796,5275,1796,5275,3,3,66,True,True,0,1.0,1.5,3.0,False,492859.jpg,3.0,False,False,,0.5,0.5,106.0,2022-09-01,2003-11-05,False,p492859,0,0,1,0,0,0,0,0,0,0,0,12,6.6,6.3,11.0,2.4,2,1,4,7,1,0.14,0.01,0.15,0.08,188,75,115,75,72,43,151,72,,,,,,,0.19,0.0,0.01,0.2,0.11,0.0,188,118,107,46,107,46,297,97,1.36,1.36,9.55
352,352,352,221399,11,2,Leeds,LEE,3,MID,Jack,Harrison,Harrison,a,,,55,5.5,0,0,0,0,0.1,,,232,2630,232,2630,1,1,12,True,True,0,1.0,1.5,1.0,False,221399.jpg,1.0,False,False,,0.2,0.2,241.0,2021-07-02,1996-11-20,False,p221399,0,0,0,0,0,0,0,0,0,0,0,3,2.2,1.3,2.0,0.6,0,0,1,1,0,0.00,0.00,0.00,0.28,242,112,185,108,177,99,253,121,3.0,,,,,,0.0,0.0,0.0,0.0,2.1,0.0,151,97,244,123,244,123,455,151,0.0,0.0,7.5
353,353,353,200617,11,2,Leeds,LEE,3,MID,Daniel,James,James,a,,,55,5.5,0,0,0,0,0.4,,,1457,6546,1457,6546,3,3,77,True,True,0,1.0,1.5,3.0,False,200617.jpg,3.0,False,False,,0.5,0.5,244.0,2021-08-31,1997-11-10,False,p200617,0,0,1,0,0,0,0,0,0,0,0,6,6.2,15.7,11.0,3.3,1,1,0,2,1,0.14,0.05,0.19,0.28,189,76,65,44,71,42,105,58,,,,,,,0.16,0.0,0.06,0.22,0.33,0.0,140,90,105,44,105,44,257,82,1.17,1.17,2.34
354,354,354,199598,11,2,Leeds,LEE,3,MID,Ethan,Ampadu,Ampadu,i,Knee injury - Expected back 13 Sep,2025-08-21T13:57:30.981880Z,50,5.0,0,0,0,0,0.1,0.0,,580,1522,580,1522,3,3,77,True,True,0,0.0,1.0,3.0,False,199598.jpg,3.0,False,False,,0.6,0.6,244.0,2023-07-19,2000-09-14,False,p199598,0,0,1,0,0,0,0,0,0,0,0,12,10.8,4.9,2.0,1.8,2,3,3,8,1,0.00,0.02,0.02,0.28,150,53,127,79,164,88,183,88,,,,,,,0.0,0.0,0.02,0.02,0.33,0.0,253,159,97,36,97,36,511,182,1.17,1.17,9.35
355,355,355,248937,11,2,Leeds,LEE,3,MID,Sam,Greenwood,Greenwood,a,,,50,5.0,0,0,0,0,0.1,,,443,1867,443,1867,0,0,0,True,True,0,0.5,1.0,0.0,False,248937.jpg,0.0,False,False,,0.0,0.0,241.0,2021-01-09,2002-01-26,False,p248937,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,570,228,577,235,549,216,585,235,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,290,181,581,236,581,236,492,168,0.0,0.0,0.0
356,356,356,486520,11,2,Leeds,LEE,3,MID,Ilia,Gruev,Gruev,a,,,50,5.0,0,0,0,0,0.0,,,114,627,114,627,1,1,12,True,True,0,0.5,1.0,1.0,False,486520.jpg,1.0,False,False,,0.2,0.2,34.0,2023-08-31,2000-05-06,False,p486520,0,0,0,0,0,0,0,0,0,0,0,3,1.6,0.3,0.0,0.2,1,0,0,1,0,0.00,0.00,0.00,0.28,253,118,248,134,571,230,282,134,2.0,,1.0,,,,0.0,0.0,0.0,0.0,2.1,0.0,323,200,233,114,233,114,584,231,0.0,0.0,7.5
357,357,357,433952,11,2,Leeds,LEE,3,MID,Largie,Ramazani,Ramazani,a,,,50,5.0,0,0,0,0,0.0,,,77,808,77,808,0,0,0,True,True,0,0.5,1.0,0.0,False,433952.jpg,0.0,False,False,,0.0,0.0,21.0,2024-08-22,2001-02-27,False,p433952,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,575,232,582,238,554,219,589,238,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,298,185,586,239,586,239,581,228,0.0,0.0,0.0
358,358,358,248056,11,2,Leeds,LEE,3,MID,Tanaka,Ao,Tanaka,a,,,50,5.0,0,0,0,0,0.3,,,2598,2891,2598,2891,3,3,90,True,True,0,0.5,1.0,3.0,False,248056.jpg,3.0,False,False,,0.6,0.6,108.0,2024-08-30,1998-09-10,False,p248056,0,0,1,0,0,0,0,0,0,0,0,13,2.2,24.3,9.0,3.6,1,6,0,7,1,0.09,0.03,0.12,0.55,241,111,36,27,81,47,98,52,,,,,,,0.09,0.0,0.03,0.12,0.55,0.0,289,180,98,37,98,37,329,111,1.0,1.0,7.0
359,359,359,536119,11,2,Leeds,LEE,3,MID,Charlie,Crew,Crew,u,Has joined Doncaster Rovers on loan for the rest of the season.,2025-08-11T01:12:36.647868Z,45,4.5,0,0,0,0,0.0,0.0,0.0,0,343,0,343,0,0,0,True,False,0,0.0,0.0,0.0,False,536119.jpg,0.0,False,False,,0.0,0.0,244.0,2024-03-28,2006-06-15,False,p536119,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,482,172,488,183,445,155,499,181,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,511,274,499,185,499,185,668,293,0.0,0.0,0.0
360,360,360,462635,11,2,Leeds,LEE,3,MID,Joe,Gelhardt,Gelhardt,u,Has joined Hull City on loan for the rest of the season.,2025-08-11T11:07:52.207439Z,45,4.5,0,0,0,0,0.0,0.0,0.0,0,989,0,989,0,0,0,True,False,0,0.0,0.0,0.0,False,462635.jpg,0.0,False,False,,0.0,0.0,241.0,2021-02-07,2002-05-04,False,p462635,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,444,148,446,158,401,131,461,157,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,458,248,458,161,458,161,629,269,0.0,0.0,0.0
361,361,361,470294,11,2,Leeds,LEE,3,MID,Darko,Gyabi,Gyabi,a,,,45,4.5,0,0,0,0,0.1,,,664,1187,664,1187,0,0,0,True,True,0,0.0,0.5,0.0,False,470294.jpg,0.0,False,False,,0.0,0.0,241.0,2022-07-04,2004-02-18,False,p470294,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,446,150,449,160,405,133,463,159,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,463,250,460,163,460,163,514,184,0.0,0.0,0.0
362,362,362,235826,11,2,Leeds,LEE,4,FWD,Joël,Piroe,Piroe,a,,,55,5.5,0,0,0,0,1.8,,,8603,24615,8603,24615,2,2,77,True,True,0,0.7,1.2,2.0,False,235826.jpg,2.0,False,False,,0.4,0.4,152.0,2023-08-24,1999-08-02,False,p235826,0,0,1,0,0,0,0,0,0,0,0,4,2.0,5.6,44.0,5.2,0,4,0,4,1,0.28,0.04,0.32,0.28,249,19,119,8,10,5,51,10,,,3.0,,2.0,,0.33,0.0,0.05,0.38,0.33,0.0,158,35,164,11,164,11,137,26,1.17,1.17,4.68
363,363,363,106617,11,2,Leeds,LEE,4,FWD,Patrick,Bamford,Bamford,a,,,50,5.0,0,0,0,0,1.8,,,9685,35155,9685,35155,0,0,0,True,True,0,0.4,0.9,0.0,False,106617.jpg,0.0,False,False,,0.0,0.0,241.0,2018-07-31,1993-09-05,False,p106617,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,542,45,548,50,512,52,558,52,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,231,45,555,53,555,53,139,27,0.0,0.0,0.0
364,364,364,565297,11,2,Leeds,LEE,4,FWD,Mateo,Joseph Fernández-Regatillo,Mateo Joseph,u,Has joined RCD Mallorca on loan for the rest of the season.,2025-08-11T11:07:32.622877Z,50,5.0,0,0,0,0,0.0,0.0,0.0,0,1086,0,1086,0,0,0,True,False,0,0.0,0.0,0.0,False,565297.jpg,0.0,False,False,,0.0,0.0,200.0,2022-11-04,2003-10-19,False,p565297,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,604,51,608,56,588,58,614,58,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,349,53,612,59,612,59,639,72,0.0,0.0,0.0
365,365,365,174594,11,2,Leeds,LEE,4,FWD,Lukas,Nmecha,Nmecha,a,,,50,5.0,0,0,0,0,0.6,,,23235,8589,23235,8589,5,5,12,True,True,0,0.4,0.9,5.0,False,174594.jpg,5.0,False,False,,1.0,1.0,80.0,2025-07-01,1998-12-14,False,p174594,1,0,0,0,0,0,0,0,0,0,0,20,34.0,1.6,22.0,5.8,1,2,0,3,0,0.85,0.01,0.86,0.28,23,7,177,16,37,13,41,8,,,,,1.0,,6.38,0.0,0.08,6.46,2.1,0.0,248,46,68,8,68,8,225,39,0.0,0.0,22.5
493,493,493,180135,11,2,Leeds,LEE,3,MID,Sean,Longstaff,Longstaff,a,,,50,5.0,0,0,0,0,0.2,,,401,2455,401,2455,1,1,1,True,True,0,0.5,1.0,1.0,False,180135.jpg,1.0,False,False,,0.2,0.2,241.0,2025-07-18,1997-10-30,False,p180135,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.3,0.0,0.1,0,0,0,0,0,0.00,0.00,0.00,0.00,267,128,245,132,525,205,285,136,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,249,157,225,109,225,109,404,135,0.0,0.0,0.0
660,660,660,466525,11,2,Leeds,LEE,3,MID,Anton,Stach,Stach,a,,,50,5.0,0,0,0,0,0.4,,,14302,4372,14302,4372,8,8,90,True,True,0,0.5,1.0,8.0,False,466525.jpg,8.0,False,False,,1.6,1.6,80.0,2025-07-22,1998-11-15,False,p466525,0,1,1,0,0,0,0,0,0,0,0,24,28.2,63.9,22.0,11.4,7,4,2,13,1,0.27,0.29,0.56,0.55,42,15,3,3,38,19,9,5,1.0,,4.0,,,,0.27,0.0,0.29,0.56,0.55,0.0,313,194,28,6,28,6,269,84,1.0,1.0,13.0
665,665,665,201595,11,2,Leeds,LEE,1,GKP,Lucas Estella,Perri,Perri,a,,,45,4.5,0,0,0,0,0.4,,,4708,2667,4708,2667,6,6,90,True,True,0,1.3,1.8,6.0,False,201595.jpg,6.0,False,False,,1.3,1.3,30.0,2025-07-26,1997-12-10,False,p201595,0,0,1,0,0,0,0,0,0,1,0,24,11.2,0.0,0.0,1.1,2,8,0,0,1,0.00,0.00,0.00,0.55,146,19,409,56,357,55,234,19,,,,,,,0.0,1.0,0.0,0.0,0.55,0.0,404,25,42,8,42,8,272,41,1.0,1.0,0.0
691,691,691,177815,11,2,Leeds,LEE,4,FWD,Dominic,Calvert-Lewin,Calvert-Lewin,a,,,55,5.5,0,0,0,0,0.1,,,3277,708,3277,708,0,0,0,True,True,0,0.7,1.2,0.0,False,177815.jpg,0.0,False,False,,0.0,0.0,241.0,2025-08-15,1997-03-16,False,p177815,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,629,54,636,59,620,61,639,61,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,134,32,636,62,636,62,546,67,0.0,0.0,0.0
698,698,698,435997,11,2,Leeds,LEE,3,MID,Noah,Okafor,Okafor,a,,,55,5.5,0,0,0,0,0.0,,,331,53,331,53,0,0,0,True,True,0,1.0,1.5,0.0,False,435997.jpg,0.0,False,False,,0.0,0.0,207.0,2025-08-21,2000-05-24,False,p435997,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,641,276,649,280,638,273,651,280,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,166,106,647,280,647,280,685,302,0.0,0.0,0.0
366,366,366,116535,12,14,Liverpool,LIV,1,GKP,Alisson,Becker,A.Becker,a,,,55,5.5,0,0,0,0,10.8,,,18552,103256,18552,103256,1,1,90,True,True,0,4.5,5.0,1.0,False,116535.jpg,1.0,False,False,,0.2,0.2,30.0,2018-07-19,1992-10-02,False,p116535,0,0,0,2,0,0,0,0,0,1,0,8,13.6,0.0,0.0,1.4,2,7,0,0,1,0.00,0.01,0.01,1.70,122,16,631,80,613,80,213,16,,,,,,,0.0,1.0,0.01,0.01,1.7,2.0,123,2,237,19,237,19,35,5,1.0,0.0,0.0
367,367,367,449027,12,14,Liverpool,LIV,1,GKP,Giorgi,Mamardashvili,Mamardashvili,a,,,45,4.5,0,0,0,0,0.4,,,1088,8608,1088,8608,0,0,0,True,True,0,2.8,3.3,0.0,False,449027.jpg,0.0,False,False,,0.0,0.0,79.0,2024-08-27,2000-09-29,False,p449027,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,437,74,438,60,392,59,454,74,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,449,29,451,74,451,74,265,39,0.0,0.0,0.0
368,368,368,586268,12,14,Liverpool,LIV,1,GKP,Ármin,Pécsi,Pécsi,a,,,40,4.0,0,0,0,0,0.1,,,269,690,269,690,0,0,0,True,True,0,1.5,2.0,0.0,False,586268.jpg,0.0,False,False,,0.0,0.0,98.0,2025-06-07,2005-02-24,False,p586268,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,372,64,369,46,310,45,390,64,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,684,80,383,63,383,63,517,73,0.0,0.0,0.0
369,369,369,155503,12,14,Liverpool,LIV,1,GKP,Freddie,Woodman,Woodman,a,,,40,4.0,0,0,0,0,0.1,,,308,786,308,786,0,0,0,True,True,0,1.5,2.0,0.0,False,155503.jpg,0.0,False,False,,0.0,0.0,241.0,2025-07-01,1997-03-04,False,p155503,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,291,35,287,17,222,16,309,35,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,590,51,301,34,301,34,499,72,0.0,0.0,0.0
370,370,370,216094,12,14,Liverpool,LIV,2,DEF,Jeremie,Frimpong,Frimpong,i,Hamstring injury - Expected back 14 Sep,2025-08-21T13:57:30.994073Z,60,6.0,0,0,0,0,22.3,0.0,,54403,892387,54403,892387,1,1,59,True,True,0,0.0,5.0,1.0,False,216094.jpg,1.0,False,False,,0.2,0.2,152.0,2025-06-01,2000-12-10,False,p216094,0,0,0,0,0,0,0,0,0,0,0,8,5.4,1.3,2.0,0.9,3,1,1,4,1,0.01,0.01,0.02,0.81,197,83,187,60,184,54,240,86,,,,,,,0.02,0.0,0.02,0.04,1.24,0.0,94,4,262,86,262,86,15,4,1.53,0.0,6.1
371,371,371,544877,12,14,Liverpool,LIV,2,DEF,Milos,Kerkez,Kerkez,a,,,60,6.0,0,0,0,0,6.1,,,23644,99550,23644,99550,0,0,59,True,True,0,4.5,5.0,0.0,False,544877.jpg,0.0,False,False,,0.0,0.0,98.0,2025-06-26,2003-11-07,False,p544877,0,0,0,0,0,0,0,1,0,0,0,5,8.4,1.3,0.0,1.0,5,5,1,6,1,0.00,0.01,0.01,0.81,173,77,188,61,677,231,238,85,,,,,,,0.0,0.0,0.02,0.02,1.24,0.0,107,8,677,230,677,230,66,24,1.53,0.0,9.15
372,372,372,122798,12,14,Liverpool,LIV,2,DEF,Andrew,Robertson,Robertson,a,,,60,6.0,0,0,0,0,1.3,,,2313,20510,2313,20510,0,0,30,True,True,0,4.5,5.0,0.0,False,122798.jpg,0.0,False,False,,0.0,0.0,243.0,2017-07-21,1994-03-11,False,p122798,0,0,0,2,0,0,0,0,0,0,0,-3,5.4,4.1,2.0,1.2,2,0,0,2,0,0.00,0.04,0.04,0.89,196,82,134,39,183,53,229,82,4.0,,,,,,0.0,0.0,0.12,0.12,2.67,6.0,84,2,670,229,670,229,170,66,0.0,0.0,6.0
373,373,373,97032,12,14,Liverpool,LIV,2,DEF,Virgil,van Dijk,Virgil,a,,,60,6.0,0,0,0,0,24.0,,,113044,127864,113044,127864,3,3,90,True,True,0,4.5,5.0,3.0,False,97032.jpg,3.0,False,False,,0.5,0.5,152.0,2018-01-01,1991-07-08,False,p97032,0,0,0,2,0,0,0,0,0,0,0,11,49.4,0.9,25.0,7.5,20,4,1,21,1,0.18,0.01,0.19,1.70,8,2,210,73,31,4,24,4,,,3.0,,,,0.18,0.0,0.01,0.19,1.7,2.0,82,1,110,43,110,43,13,2,1.0,0.0,21.0
374,374,374,204716,12,14,Liverpool,LIV,2,DEF,Ibrahima,Konaté,Konaté,a,,,55,5.5,0,0,0,0,2.9,,,16237,36367,16237,36367,1,1,90,True,True,0,3.8,4.3,1.0,False,204716.jpg,1.0,False,False,,0.2,0.2,73.0,2021-07-01,1999-05-25,False,p204716,0,0,0,2,0,0,0,0,0,0,0,6,21.4,0.6,0.0,2.2,7,5,0,7,1,0.00,0.00,0.00,1.70,69,24,228,79,625,217,162,56,,,,,,,0.0,0.0,0.0,0.0,1.7,2.0,143,16,242,83,242,83,100,37,1.0,0.0,7.0
375,375,375,492777,12,14,Liverpool,LIV,2,DEF,Conor,Bradley,Bradley,d,Muscle injury - 50% chance of playing,2025-08-10T23:00:06.506922Z,50,5.0,0,0,0,0,0.1,50.0,50.0,574,3685,574,3685,0,0,0,True,True,0,1.6,1.8,0.0,False,492777.jpg,0.0,False,False,,0.0,0.0,242.0,2023-09-25,2003-07-09,False,p492777,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,592,221,597,219,576,210,603,220,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,328,58,601,216,601,216,485,185,0.0,0.0,0.0
